CensusTract,holc_grade
12103022100,C
18097353500,D
6037211000,B
31055003100,C
26125142200,B
39049006600,A
34017011500,C
26163566700,C
17043842900,B
36081030904,C
1073000100,D
18097353600,D
36029010500,C
36055012800,B
48201312900,A
26077001100,C
6075010400,C
13215002200,C
1073010702,B
29021003000,D
25009205700,B
6001405902,D
25017338300,B
18097360201,C
17201002302,D
55079080100,B
6037575801,D
47093002800,D
39035102200,C
41051002903,C
6075030900,A
39095010300,C
39017014700,B
34003047300,B
34013014100,C
55101001003,B
13121006000,B
48485011900,A
27123037000,B
25009250200,B
39023000600,B
47157002900,B
17115002000,C
24510150701,B
37021000300,C
25017353600,C
26163540400,D
42077002202,A
6037461200,A
6037402801,C
44007016700,B
34003023301,B
34003003500,C
17089854100,D
39153504600,C
37067000100,C
39003013100,A
36013030500,C
36047072200,B
37067001000,C
29510127400,D
25017374400,A
12086001903,D
39153503400,D
42003060500,D
53033010001,C
42003563900,B
18097357400,D
34021000900,D
6037125200,B
6037651302,A
21037052400,B
34039032700,B
42133000600,C
37063000302,C
48113980100,C
24005400900,B
36029007102,C
6037500402,C
26081004200,B
51710000300,C
36047059600,C
34007601101,D
34003041301,C
8101000200,D
20173002300,C
9003415900,C
18141003200,A
25017356702,B
6037294820,D
6037601401,C
36081126700,C
37063002200,C
6067001700,C
26163501500,C
8031003602,C
6037185204,B
12031000200,D
36081061400,C
51760040800,C
19113002500,B
17167000503,D
36029006302,A
6037577000,C
12103023900,C
6085502500,B
18089012500,C
36029009301,B
34031180100,B
34039036000,C
34003036100,C
36119000803,B
26163542600,B
29510101300,A
36081101002,C
12086006206,B
36047038200,D
9001072000,B
36047005602,B
39003013700,C
17031832300,D
6037532102,C
31109000700,C
36047012902,D
36029008002,B
26081002800,D
34003059100,B
48439104601,C
48029180400,A
25017341300,C
42133001000,D
24005490703,B
34021001300,A
1073003500,D
36047032500,B
6037294410,D
6073001100,B
34001012502,C
39153507600,B
36029017000,C
29077000700,D
20173000200,D
25025140201,C
34017013300,C
55079008900,C
42003981200,D
39035152102,B
26081001300,C
42003486800,C
51710000700,C
26077000100,C
17031630200,D
55139001200,D
47065000700,A
34039039100,A
36047003300,D
21067000400,C
22071000400,D
39093023600,D
34023004900,C
34039039500,D
21067000500,C
17031815702,C
12086003921,A
36081098700,C
42133000300,C
17031031300,C
8031000501,C
1097001400,D
34013013100,D
34003022200,B
9001073000,B
17031829000,D
1097001302,D
13089020100,A
34017010100,C
55079009600,C
39035132302,C
49057200300,C
13121011202,C
27145000701,C
48375011500,A
25013810902,B
42021000500,C
48201210100,D
36061006000,D
51710003600,C
51710001200,A
26049003500,C
39035116600,D
41051006002,B
25013812104,B
26163541800,C
29189211900,C
18163003600,C
47037017401,D
1073000700,D
25009260500,B
51710002800,B
38017000400,F
36067013200,B
17031811000,A
27123033300,B
42101020500,D
55079003300,C
36065020102,D
41051000200,C
17115001900,C
36085013302,C
36005022000,C
36081004700,D
51710002200,B
39003014100,D
39035103602,D
26163500600,C
6073007903,C
36007001400,B
9009141200,D
9009142604,C
34039030500,D
36081020500,D
39093022100,B
6037301000,B
17031060900,C
36047107800,D
13051002800,D
39153510100,C
6001400400,C
6037404701,D
47037012200,C
31109000500,C
17031809400,B
34013007900,D
20177004000,D
17089852904,D
39153504200,D
34003023401,B
39153520202,B
25025170701,C
8031003203,A
36015010800,C
6075026301,C
42095010300,B
21111002700,C
26081013400,C
55139000400,D
51770000500,C
44007011100,D
54011002000,A
42071001400,B
40109105800,D
51760050400,A
6085500500,A
48453000603,A
39095005400,C
12086001103,D
12031002600,D
36055012500,C
42077001502,B
41051003200,D
53033003200,C
48439103701,C
39035176100,C
55079020300,C
13245011000,D
6037433307,C
6037540400,D
51760041100,C
19193001900,C
42003550900,C
6067002100,D
37067002001,C
13021013800,D
12031017200,D
6037570303,C
39095001400,C
42049001000,B
48453000802,D
36047114201,B
6037463400,C
17097865502,B
25005640100,D
42079200200,A
17043842000,C
39035117800,D
21111009400,C
22017021300,D
39035161800,D
6037554104,C
48453001200,B
48439104505,D
9003500400,D
36085014604,C
36081097300,C
49035100308,D
36047053800,B
48439101302,C
39035103900,D
9001061100,B
42045404600,A
53033004900,C
48245000900,D
26163579100,C
26145010402,B
36007001700,C
42003060300,C
33011001100,C
36047079400,B
39035123501,C
42101011100,D
25017342102,C
39035124500,C
6037273800,D
48439123600,C
39095005801,C
42095017901,B
27053105500,B
9003416600,C
34001012802,D
36085012805,D
18003000900,C
9003417100,C
17031842900,D
42091200308,C
36081101700,C
53063000400,D
39017000300,D
12031001300,B
26099263900,C
39035134100,C
41051005700,D
41051002902,B
42045406100,A
1073005200,D
25017357800,A
48029110700,D
39017000400,C
19113002800,B
6037214902,C
29189213500,C
6073007302,B
22071003307,D
42003241200,C
25017312400,B
17031120100,A
39095010001,C
47157007500,C
25017338100,B
36047005202,B
36081076901,B
17197881900,C
27123037601,D
22071014500,D
51710005000,D
29510115700,C
34013021200,A
34031175402,D
39035123700,C
29077000400,D
54011001400,A
41051002303,D
17031351000,D
48029192100,D
18141002900,D
25017312200,C
39093023200,D
36085011401,C
25025071201,D
47065000600,C
17031800100,B
39049006822,C
36083040800,C
6037310701,C
36093033400,B
37021000900,D
6037575402,D
6037530102,B
34023003201,D
36047003400,B
36093020700,C
6077000600,D
13245001100,C
9009155100,C
36047056900,D
18141000800,A
36061022500,B
17201001700,C
48113006501,C
40143002700,D
36119006400,A
6037207400,D
34039033800,D
24510250101,C
21067001400,C
47157005600,C
18141000500,B
39151701100,A
24005420900,B
20091050100,C
34013014900,A
42091204600,A
17031251000,C
22071000200,D
54039000900,D
17089853900,B
17201000103,D
6037533002,D
36047045300,D
36007001800,C
26125171100,C
42049003000,C
17031310300,D
42003450800,D
36063022401,B
20177001000,D
39049004700,B
53053940007,C
36047048500,D
17115000300,C
39113003500,D
6075042601,C
6075015600,B
18097322000,C
39113070202,D
8031003002,C
36013030200,B
12103024200,D
39095000900,C
18035000600,C
21117061200,C
44007002500,B
36081157102,C
27053003200,A
36047003100,D
6037572600,C
39023001400,B
12057006103,B
36061021900,D
39035124201,C
6037297000,B
36119005200,B
34039036500,B
8001007801,D
51740210600,C
51650012000,C
29077000600,C
51087200301,B
25017368300,C
42003431500,C
27137000700,A
4013117200,D
9001072800,C
6075023103,D
36067013000,B
19193001200,D
25023511302,C
26065004493,B
6037431700,C
55079002000,C
23005003400,B
48485011700,B
6037310501,C
18003001600,C
55079007800,C
51710006000,C
34017004700,D
27137002200,D
6085500901,C
6067003000,C
34003017500,C
39153508399,C
13089020802,C
42071000400,B
39095002600,C
41051006300,A
42101012100,B
36081049200,C
36047122000,D
22071011100,C
36005026900,C
25025180400,C
39035105602,C
12057007200,D
39049003700,C
39155921600,C
36093020101,C
42003020300,D
34007601600,C
24510260202,B
49035102900,D
39035134300,C
18097330805,C
6067001900,C
12031001400,C
21111004302,D
26121000601,B
4013114301,D
27053110000,D
42101027901,C
37119002600,D
6037541603,C
6085501000,C
29189217400,C
41051001702,C
48113004202,B
48439104605,C
36061023300,B
36081062000,C
36047046800,B
54099005100,C
34013019400,A
26099264000,C
17031830900,D
36081031700,C
17201002100,D
17031829200,C
36061022900,B
25017339200,B
6037463500,B
39035171204,C
6067002300,A
41051002402,C
17031810600,C
17201003100,C
53053060904,C
48029191006,B
6037235202,D
6085501800,D
44007003300,B
48201211100,C
34013012800,C
26017280700,D
18163002900,D
51760010300,D
12103021800,C
17031810502,C
13089020300,C
12086005103,C
17031811900,A
36085013201,B
36081087100,D
39049006910,B
36047087600,C
34013015000,A
25017373600,B
36007013500,B
34013022700,D
6037211802,C
39035123400,A
6077000700,D
39153520600,B
29021001500,D
36047034000,D
6001408700,C
44007013400,A
53053061602,D
20173003800,C
53033006700,B
25025020302,D
18089020600,D
31109002701,C
51650011500,A
26163524100,C
36065021103,D
26099258100,D
19193002102,D
36007014000,C
39049002600,C
12086001904,D
34039035900,B
1073010705,B
24510280101,B
34023002500,D
9009141400,B
12103024703,D
36085025100,B
5119004600,D
51710004002,C
34007601700,D
34003023100,C
25025981800,C
19193000800,B
39099811100,D
25013811600,C
29189221900,B
31055001600,C
26049010812,D
39153530901,C
13121009603,B
6037481102,C
39035117101,C
18097353300,C
39099810800,D
36055013601,C
36047056300,D
42013101800,B
36081099701,C
34001013000,B
37067001100,C
17163501300,C
42003191600,C
36085009700,C
36067000800,B
38017000501,D
6037462202,C
48113004201,C
17031320600,D
42101039000,C
17031590700,D
12086002900,D
28049001200,D
13215011100,D
25009251700,C
6037430701,A
36015000900,C
34039039300,D
17031835200,C
17167001100,B
17143002200,B
12086004206,B
34021001700,C
36013030600,C
40143004101,A
42021000700,C
39153505600,D
6037212102,C
17031080100,B
21117061300,C
34013020100,A
6073008200,B
13245001000,D
48375012200,D
34031180800,D
42021013400,D
18141010400,C
53063004500,A
55025001101,C
13121008500,C
34017001701,D
27053104800,D
25017374800,B
6067004401,C
6085505700,C
25025170400,D
34039037000,B
6037141302,A
27123031100,B
36085020804,C
31109000100,C
17031812000,B
42101029100,C
6037201301,D
12086003004,C
39035177304,C
42003563000,B
12086003804,B
51770003100,C
6037212101,C
26163538100,B
26081000700,C
25009251800,C
34039039700,B
36061022301,B
12086002201,C
55079007400,A
22071013301,A
48453000700,C
27053106400,B
47157001600,B
17043845300,B
25017368800,C
51550020400,C
6075010900,C
34003038300,C
13245000200,D
44007018000,C
18097342200,D
39049007520,C
27145000301,A
9003417300,B
42077001401,B
36081036600,C
55059002200,B
42003552200,C
6075016400,C
25025160400,D
39035152502,C
6075020900,D
36067001701,D
51710001700,A
1073003002,D
6037125100,A
53053061700,C
9009165400,B
34013019200,B
12031012400,C
54011010900,B
55101000700,C
36067002000,C
21067000101,C
17201003300,C
13121009900,A
6075023400,D
6001407300,D
6037402502,C
29095009400,C
42101020600,A
36029004500,B
6037276500,C
27053102300,D
44007017700,D
34039035100,C
47037013700,D
37063001400,D
19153004100,C
36119001505,C
25017339801,C
31153010104,B
26163550200,A
34003056200,C
9009142601,C
42073000100,B
19155030401,D
54011000102,C
42003271500,D
6019001301,C
6037430803,C
20209042200,D
24510150400,C
29077001700,D
39035154400,C
36085007400,D
36047000900,D
34003015400,D
34023004700,C
47037018101,D
28049001100,D
39035161100,C
55101001400,D
48439102602,D
6037143603,B
37021000800,B
36047089800,D
29095008500,A
26125141400,C
34039038102,C
42003101400,B
6037262303,A
6037214100,C
17031814200,D
39095005901,C
48113006700,C
36047008800,C
21067001800,C
39035124600,D
55101000500,D
36119000801,C
55079020200,B
36047001100,D
26065004301,B
29189216500,A
34003001000,C
53063004601,C
51760010900,C
51760020900,D
39035108201,D
9001021900,C
6037553802,C
39153510400,C
55079091300,B
39049003000,D
36085015601,C
17167001600,D
34001012000,C
49035101200,B
48439100800,B
25027730500,B
48113003400,C
6037702300,B
29510118100,D
36085020803,C
12057002100,B
20177003100,D
37081010401,C
42049010800,B
13051002200,A
12086002502,C
55079007300,C
42071000500,B
1073010602,D
34003054600,B
39035122200,C
31109000900,C
42041010800,B
48439101202,D
6001427100,B
36083040300,C
36119003500,C
36067004400,B
13121009602,B
6075015400,C
9009180500,C
29510108100,B
22071005500,C
6077001800,C
45079003100,D
24510200701,B
26125183700,C
42003160900,D
26065004403,C
36061015100,D
55059000400,D
48439123500,B
48113020400,D
6077001900,D
22071010800,D
25009251600,C
41051004001,C
48113019301,A
6075025403,D
17115001600,A
44007010200,C
26163553000,D
39153506700,D
17031800700,A
6037571701,C
34013020000,A
22071002503,C
34013021601,B
48485012600,E
29077000100,C
8031015400,C
55079170400,C
26099251700,C
17031842400,C
6037402600,C
36055003500,B
26099251100,C
45079002500,C
6037208801,C
37067001602,C
22017021800,B
55025002000,D
24510280401,A
13121005000,D
34039035200,D
6085500400,B
40143003100,A
1073000400,D
17031750500,D
25025170501,D
49057201800,D
6075012700,C
19013000900,D
17031480400,C
25005640200,D
26163540300,B
27123033200,C
13121012300,C
6037701304,C
19155031200,B
6037234000,B
26077001503,B
13051001100,E
34023004600,C
26065006700,C
25017357100,B
19153003001,A
17043844002,B
22017025200,D
48201333000,B
6019002501,C
41051007800,B
36081077904,C
36093032902,C
42091201608,A
17031805802,C
18097390500,C
42021010200,D
53033006200,A
27109000100,C
5119004400,C
6037143602,B
37067002200,B
24510120201,A
54039000700,C
39153530700,A
29021000500,D
36047034800,D
36055008702,C
17031806300,C
18097360800,C
1073002303,D
17031827400,D
21111008300,B
42021000100,C
6073011000,B
6085502400,C
36083040500,C
24003750102,C
34021003400,B
19155030402,D
17031071500,D
25021457200,C
48201511400,B
36081083700,C
12103021600,D
44007000102,B
36015000100,D
6037480600,B
39099811200,C
42003552100,D
39035105900,C
36067004200,D
48439100300,D
27123033400,C
6037603600,D
6037702400,C
12086003915,A
37067001500,C
17043843100,C
42003310200,D
48245002300,D
41051007600,C
27123036000,D
4013110702,B
18097361400,C
27123034400,C
37063001001,C
39095005200,C
51760060500,B
17031820700,D
37119000500,C
17031430102,B
18089012800,B
34039032500,A
17143004400,B
39035106100,B
42101028000,B
26081004000,C
6037127803,B
36081086400,C
6037402902,C
55079090200,B
34039035500,B
18097320700,A
9001021700,B
17031824800,D
26081011406,C
6037575401,C
5119001900,C
13021010200,C
34039037900,A
34003026100,B
34017013400,D
42049002800,B
19163011500,C
42021011000,B
26065980100,C
17031720500,B
6037320300,D
39035151200,C
17031820400,D
34031180900,D
34003015200,C
17031330100,D
1073003802,D
42021013600,C
34023002701,C
19153000801,C
17031831500,C
37063000200,C
6001423700,B
36047030400,D
17163504500,D
42071000300,B
27137001700,C
6037553300,C
42079201200,A
39151700200,C
34003015300,C
31109003003,C
26049002900,B
17031827300,D
1073010801,C
21037050600,D
48141001502,A
6037293306,D
36081103300,C
18163003300,D
8031003800,D
6037271100,B
24510090200,A
18097358100,D
17031700200,D
51710005701,C
37081013602, 
13021012700,D
17201002900,D
1097000500,D
6037532700,D
39023001101,C
17163501100,D
34007610400,D
17031814100,C
31055001900,B
5119004700,C
39049000120,B
47065010502,A
26163539300,B
53033005600,A
48439102201,A
34003060000,B
39113001501,D
42003476100,C
27123037100,B
25021417702,B
26163578500,D
42049000600,B
6037540700,D
13121006400,C
38035010100,C
47093002400,D
17089854302,C
54069000600,D
38035010600,B
39049001400,C
44007018400,C
36001014002,C
6037601301,C
17031821200,D
8031001403,D
6037400602,C
24510150500,B
29077003600,D
6037239330,C
6085501900,D
34007602503,C
36005006000,C
26163545500,C
13021010800,D
53053063200,C
36067003601,B
1073005000,C
41051004601,A
8031001901,D
6037481101,D
12086001402,D
6037106114,C
6037603302,D
24510250301,C
36119000101,D
17031813801,C
17031660900,C
55139000200,D
27053108800,B
13121000400,C
20091051300,C
13121001002,D
34001001200,D
26081003500,B
36119006000,B
8031003701,C
53033005700,C
28049003200,D
42079200300,A
27137003300,C
13089020900,C
26025001200,C
39049006430,A
36047035700,D
6001409900,B
42021000200,C
39035110901,D
26163504900,C
36081014202,C
42095017800,D
36001002100,C
27053011704,A
17031829100,D
6037401901,C
25021418002,C
39035151600,C
42077001501,B
29189217300,C
6037570404,C
41005020100,A
18097380404,D
20177001500,D
36081070900,C
6073003301,C
18141002000,C
39035178201,C
6037104320,D
36005022403,C
36047083000,B
26163511000,D
55079004100,C
34021003500,C
12086002703,C
21037052302,A
1073003600,B
6073021800,A
29189215800,A
6037231220,C
6073003501,D
12086006706,A
37119002702,A
40109100100,B
29189219400,A
44007016000,C
17031803300,C
51710003100,C
25009204101,B
36005017100,C
6001409800,B
18167000300,D
37119000900,C
47157005300,D
17163500400,C
17201000700,B
24005403100,B
12086001302,B
31109003001,C
42049001100,C
21117063800,B
39035119100,D
42003101100,C
41051005200,D
36085011202,D
6085500100,C
42003552400,C
34003046100,C
9003524700,C
24003750101,C
36029010901,C
1101001000,D
36083040100,D
34013014000,C
17031800500,A
17031841800,C
17031811100,C
49057201100,D
18097360602,C
55025001900,C
42079201000,A
9009180300,B
28049002700,D
6037143200,B
36119000600,B
39035154502,C
36001001801,A
6075013101,C
17031020301,B
48439104702,D
29095015600,D
17031842500,D
9001070600,C
48439104602,C
25023511702,C
22071007700,D
18089012300,C
22071012400,B
6037402501,C
29189214300,B
27099000300,B
6067002400,A
34003056100,C
34031143200,C
48439104804,D
6037432201,C
36119000202,A
39099804000,B
53053062900,C
34031124800,C
36093021800,C
17031081202,A
36029005600,C
40109102100,A
12086001502,D
48201211400,D
13121000100,B
49035114100,B
42101019100,B
17031818700,C
12086001206,B
6037199120,D
18089021000,C
42101034502,B
6085501402,D
21067002500,B
36067003400,C
42133010300,B
36119001302,B
21117065700,C
42013100800,B
6075016700,D
17163502100,D
6037432101,B
36067003500,C
1073003001,C
25023510502,C
34031175302,D
12086006601,C
36081044400,D
40109106604,C
18089030200,C
6037463900,C
17031410100,B
47093003200,C
36081047600,B
6037462900,B
17031842800,C
39113165200,D
9001061600,C
26077001702,C
26099256600,C
12057001800,D
42079212100,A
40109102500,A
34003012002,D
45079001600,D
42003240600,C
9003501500,C
36055007801,C
13089022401,B
39153506100,A
29095000300,D
36063020100,A
25023511301,D
17031063200,C
13215002800,D
36119001600,D
18089021100,C
39095008000,C
51680000400,C
37119003700,D
19061000100,D
26025000600,C
24005400800,B
34023003001,C
42071000600,B
22071000601,D
6019004901,C
42003141000,A
22017022000,C
42003523200,B
26125181500,C
13021012800,C
40143004700,D
8031004301,A
34007602000,A
36067014300,C
51700030100,D
39035105100,C
48029160701,C
